Vicinity,Timestamp,Latitude,Longitude,Temp (Fahrenheit),PM 1,PM 10,PM 2.5,RH,Temp (Celcius)
Tech Junction,2024-11-13T13:32:14.000,6.6878191,-1.5778542,108,150,364,192,39,42.22
Tech Junction,2024-11-13T13:32:19.000,6.6878746,-1.5778405,108,183,455,237,38,42.22
Tech Junction,2024-11-13T13:32:24.000,6.687651,-1.5778863,108,135,322,170,39,42.22
Tech Junction,2024-11-13T13:32:29.000,6.6878637,-1.5778424,108,127,295,157,39,42.22
Tech Junction,2024-11-13T13:32:34.000,6.687884,-1.5778392,108,140,331,175,39,42.22
Tech Junction,2024-11-13T13:32:39.000,6.687884,-1.5778392,108,112,257,138,39,42.22
Tech Junction,2024-11-13T13:32:44.000,6.687884,-1.5778392,108,138,328,174,39,42.22
Tech Junction,2024-11-13T13:32:49.000,6.687884,-1.5778392,108,224,575,297,39,42.22
Tech Junction,2024-11-13T13:32:54.000,6.687874,-1.5778464,108,273,716,368,39,42.22
Tech Junction,2024-11-13T13:32:59.000,6.687874,-1.5778464,108,231,594,306,39,42.22
Tech Junction,2024-11-13T13:33:04.000,6.687874,-1.5778464,108,124,291,155,39,42.22
Tech Junction,2024-11-13T13:33:09.000,6.687874,-1.5778464,108,96,218,119,39,42.22
Tech Junction,2024-11-13T13:33:14.000,6.687874,-1.5778464,108,194,487,253,39,42.22
Tech Junction,2024-11-13T13:33:19.000,6.6869418,-1.5780276,108,219,560,290,38,42.22
Tech Junction,2024-11-13T13:33:24.000,6.6869323,-1.5780316,108,189,474,247,38,42.22
Tech Junction,2024-11-13T13:33:29.000,6.6869323,-1.5780316,108,218,557,288,38,42.22
Tech Junction,2024-11-13T13:33:34.000,6.6869323,-1.5780316,108,269,705,362,38,42.22
Tech Junction,2024-11-13T13:33:39.000,6.687853,-1.5778471,108,204,516,268,39,42.22
Tech Junction,2024-11-13T13:33:44.000,6.6878695,-1.5778423,108,97,220,119,39,42.22
Tech Junction,2024-11-13T13:33:49.000,6.6878695,-1.5778423,108,75,163,91,39,42.22
Tech Junction,2024-11-13T13:33:54.000,6.6878695,-1.5778423,108,48,94,57,39,42.22
Tech Junction,2024-11-13T13:33:59.000,6.6878695,-1.5778423,108,35,60,39,39,42.22
Tech Junction,2024-11-13T13:34:04.000,6.6870394,-1.5781287,108,31,48,34,39,42.22
Tech Junction,2024-11-13T13:34:09.000,6.6870394,-1.5781287,108,31,48,34,39,42.22
Tech Junction,2024-11-13T13:34:14.000,6.6878368,-1.577858,108,35,58,38,39,42.22
Tech Junction,2024-11-13T13:34:19.000,6.6878339,-1.5778582,108,88,194,107,39,42.22
Tech Junction,2024-11-13T13:34:24.000,6.6878547,-1.5778451,108,109,250,134,39,42.22
Tech Junction,2024-11-13T13:34:29.000,6.6878366,-1.577857,108,72,154,86,39,42.22
Tech Junction,2024-11-13T13:34:34.000,6.6878439,-1.5778547,108,30,48,33,39,42.22
Tech Junction,2024-11-13T13:34:39.000,6.6878716,-1.577859,108,24,33,26,39,42.22
Tech Junction,2024-11-13T13:34:44.000,6.6878798,-1.5778651,108,23,32,25,39,42.22
Tech Junction,2024-11-13T13:34:49.000,6.6878798,-1.5778651,108,22,30,24,39,42.22
Tech Junction,2024-11-13T13:34:54.000,6.6878798,-1.5778651,108,22,29,24,38,42.22
Tech Junction,2024-11-13T13:34:59.000,6.687868,-1.5778666,108,22,29,24,38,42.22
Tech Junction,2024-11-13T13:35:04.000,6.687863,-1.5778549,108,22,29,24,38,42.22
Tech Junction,2024-11-13T13:35:09.000,6.6878667,-1.5778478,108,23,31,25,38,42.22
Tech Junction,2024-11-13T13:35:14.000,6.6878617,-1.5778301,108,23,32,25,39,42.22
Tech Junction,2024-11-13T13:35:19.000,6.6878528,-1.5778186,108,23,32,25,38,42.22
Tech Junction,2024-11-13T13:35:24.000,6.687842,-1.5778096,108,22,29,24,38,42.22
Tech Junction,2024-11-13T13:35:29.000,6.687842,-1.5778096,108,21,27,23,39,42.22
Tech Junction,2024-11-13T13:35:34.000,6.6878273,-1.5778177,108,21,27,23,39,42.22
Tech Junction,2024-11-13T13:35:39.000,6.6878204,-1.5778298,108,22,30,24,39,42.22
Tech Junction,2024-11-13T13:35:44.000,6.6878611,-1.5778638,108,22,29,24,39,42.22
Tech Junction,2024-11-13T13:35:49.000,6.6878723,-1.5778655,108,22,29,24,39,42.22
Tech Junction,2024-11-13T13:35:54.000,6.6878723,-1.5778655,108,22,30,24,39,42.22
Tech Junction,2024-11-13T13:35:59.000,6.6878645,-1.5778544,108,22,28,24,39,42.22
Tech Junction,2024-11-13T13:36:04.000,6.6878645,-1.5778544,108,20,26,22,39,42.22
Tech Junction,2024-11-13T13:36:09.000,6.6878645,-1.5778544,108,19,23,21,39,42.22
Tech Junction,2024-11-13T13:36:14.000,6.6878645,-1.5778544,108,19,23,21,39,42.22
Tech Junction,2024-11-13T13:36:19.000,6.6878645,-1.5778544,108,20,25,22,39,42.22
Tech Junction,2024-11-13T13:36:24.000,6.687842,-1.5778335,108,39,70,44,39,42.22
Tech Junction,2024-11-13T13:36:29.000,6.687842,-1.5778335,108,65,135,77,39,42.22
Tech Junction,2024-11-13T13:36:34.000,6.687842,-1.5778335,108,42,76,48,39,42.22
Tech Junction,2024-11-13T13:36:39.000,6.6872992,-1.5775766,108,28,42,30,39,42.22
Tech Junction,2024-11-13T13:36:44.000,6.6872992,-1.5775766,108,23,32,25,39,42.22
Tech Junction,2024-11-13T13:36:49.000,6.6872992,-1.5775766,108,22,29,24,39,42.22
Tech Junction,2024-11-13T13:36:54.000,6.6869215,-1.5780444,108,21,28,23,39,42.22
Tech Junction,2024-11-13T13:36:59.000,6.6869215,-1.5780444,108,21,26,23,38,42.22
Tech Junction,2024-11-13T13:37:04.000,6.6869215,-1.5780444,108,20,25,22,38,42.22
Tech Junction,2024-11-13T13:37:09.000,6.6869215,-1.5780444,108,20,25,22,39,42.22
Tech Junction,2024-11-13T13:37:14.000,6.6869215,-1.5780444,108,20,25,22,39,42.22
Tech Junction,2024-11-13T13:37:19.000,6.6869215,-1.5780444,108,20,26,22,39,42.22
Tech Junction,2024-11-13T13:37:24.000,6.6869215,-1.5780444,108,21,26,23,38,42.22
Tech Junction,2024-11-13T13:37:29.000,6.6874785,-1.5773663,108,21,27,23,39,42.22
Tech Junction,2024-11-13T13:37:34.000,6.6874672,-1.5773725,108,22,29,24,39,42.22
Tech Junction,2024-11-13T13:37:39.000,6.6874672,-1.5773725,108,22,28,24,39,42.22
Tech Junction,2024-11-13T13:37:44.000,6.6878317,-1.5777636,108,21,27,23,39,42.22
Tech Junction,2024-11-13T13:37:49.000,6.6878923,-1.5778626,108,20,25,22,39,42.22
Tech Junction,2024-11-13T13:37:54.000,6.6878923,-1.5778626,108,20,24,22,39,42.22
Tech Junction,2024-11-13T13:37:59.000,6.6875044,-1.5774275,108,20,25,22,39,42.22
Tech Junction,2024-11-13T13:38:04.000,6.6875044,-1.5774275,108,20,25,22,39,42.22
Tech Junction,2024-11-13T13:38:09.000,6.687546,-1.5775744,108,26,39,29,39,42.22
Tech Junction,2024-11-13T13:38:14.000,6.687546,-1.5775744,108,42,77,48,39,42.22
Tech Junction,2024-11-13T13:38:19.000,6.687546,-1.5775744,108,51,99,59,39,42.22
Tech Junction,2024-11-13T13:38:24.000,6.687546,-1.5775744,108,50,98,58,39,42.22
Tech Junction,2024-11-13T13:38:29.000,6.687546,-1.5775744,108,44,83,51,40,42.22
Tech Junction,2024-11-13T13:38:34.000,6.6874628,-1.5773701,108,40,73,46,40,42.22
Tech Junction,2024-11-13T13:38:39.000,6.6878378,-1.5778038,108,39,70,45,41,42.22
Tech Junction,2024-11-13T13:38:44.000,6.6874828,-1.5776315,108,33,55,37,40,42.22
Tech Junction,2024-11-13T13:38:49.000,6.6877716,-1.57775,108,26,38,28,40,42.22
Tech Junction,2024-11-13T13:38:54.000,6.6877716,-1.57775,108,23,32,25,40,42.22
Tech Junction,2024-11-13T13:38:59.000,6.6877716,-1.57775,108,24,33,26,40,42.22
Tech Junction,2024-11-13T13:39:04.000,6.6875002,-1.5774035,108,27,39,29,40,42.22
Tech Junction,2024-11-13T13:39:09.000,6.6874718,-1.5773611,108,29,44,31,41,42.22
Tech Junction,2024-11-13T13:39:14.000,6.6874604,-1.5773566,108,28,42,30,40,42.22
Tech Junction,2024-11-13T13:39:19.000,6.6874735,-1.5773624,108,25,36,27,40,42.22
Tech Junction,2024-11-13T13:39:24.000,6.6874735,-1.5773624,108,23,32,25,40,42.22
Tech Junction,2024-11-13T13:39:29.000,6.6874735,-1.5773624,108,22,30,24,41,42.22
Tech Junction,2024-11-13T13:39:34.000,6.6874777,-1.5773687,108,22,29,24,41,42.22
Tech Junction,2024-11-13T13:39:39.000,6.6874777,-1.5773687,108,22,29,24,41,42.22
Tech Junction,2024-11-13T13:39:44.000,6.6874777,-1.5773687,108,22,29,24,40,42.22
Tech Junction,2024-11-13T13:39:49.000,6.6878736,-1.5778442,108,23,32,25,40,42.22
Tech Junction,2024-11-13T13:39:54.000,6.6877198,-1.5776667,108,24,33,26,40,42.22
Tech Junction,2024-11-13T13:39:59.000,6.6877198,-1.5776667,108,49,96,57,40,42.22
Tech Junction,2024-11-13T13:40:04.000,6.6877198,-1.5776667,108,125,291,155,39,42.22
Tech Junction,2024-11-13T13:40:09.000,6.6874628,-1.5773701,109,159,388,203,40,42.78
Tech Junction,2024-11-13T13:40:14.000,6.687467,-1.577357,108,104,237,128,40,42.22
Tech Junction,2024-11-13T13:40:19.000,6.6876724,-1.5776068,109,47,89,54,40,42.78
Tech Junction,2024-11-13T13:40:24.000,6.6875516,-1.5774657,109,37,65,42,39,42.78
Tech Junction,2024-11-13T13:40:29.000,6.6875516,-1.5774657,108,31,50,34,39,42.22
Tech Junction,2024-11-13T13:40:34.000,6.6875516,-1.5774657,109,26,37,28,39,42.78
Tech Junction,2024-11-13T13:40:39.000,6.6875516,-1.5774657,109,25,36,27,39,42.78
Tech Junction,2024-11-13T13:40:44.000,6.6875516,-1.5774657,109,23,31,25,38,42.78
Tech Junction,2024-11-13T13:40:49.000,6.6878689,-1.5778189,108,22,30,24,38,42.22
Tech Junction,2024-11-13T13:40:54.000,6.6877174,-1.5776473,108,47,90,54,38,42.22
Tech Junction,2024-11-13T13:40:59.000,6.6878626,-1.577827,108,101,228,124,39,42.22
Tech Junction,2024-11-13T13:41:04.000,6.6878782,-1.5778441,108,105,238,129,39,42.22
Tech Junction,2024-11-13T13:41:09.000,6.6878782,-1.5778441,108,85,189,104,39,42.22
Tech Junction,2024-11-13T13:41:14.000,6.6878782,-1.5778441,108,110,252,135,40,42.22
Tech Junction,2024-11-13T13:41:19.000,6.6878782,-1.5778441,108,167,411,215,40,42.22
Tech Junction,2024-11-13T13:41:24.000,6.6878782,-1.5778441,108,180,446,233,40,42.22
Tech Junction,2024-11-13T13:41:29.000,6.6870358,-1.5781298,108,174,429,224,40,42.22
Tech Junction,2024-11-13T13:41:34.000,6.6870358,-1.5781298,108,139,329,174,40,42.22
Tech Junction,2024-11-13T13:41:39.000,6.6870358,-1.5781298,108,95,212,116,39,42.22
Tech Junction,2024-11-13T13:41:44.000,6.6870358,-1.5781298,108,64,133,76,39,42.22
Tech Junction,2024-11-13T13:41:49.000,6.6870358,-1.5781298,109,45,86,52,39,42.78
Tech Junction,2024-11-13T13:41:54.000,6.6878849,-1.5778593,109,38,67,43,39,42.78
Tech Junction,2024-11-13T13:41:59.000,6.6878849,-1.5778593,109,32,51,35,38,42.78
Tech Junction,2024-11-13T13:42:04.000,6.6878849,-1.5778593,109,28,43,31,38,42.78
Tech Junction,2024-11-13T13:42:09.000,6.6878849,-1.5778593,109,24,34,26,38,42.78
Tech Junction,2024-11-13T13:42:14.000,6.6878749,-1.5778403,109,26,37,28,38,42.78
Tech Junction,2024-11-13T13:42:19.000,6.6878749,-1.5778403,109,24,33,26,39,42.78
Tech Junction,2024-11-13T13:42:24.000,6.6878749,-1.5778403,109,22,30,24,39,42.78
Tech Junction,2024-11-13T13:42:29.000,6.6878749,-1.5778403,108,22,28,24,39,42.22
Tech Junction,2024-11-13T13:42:34.000,6.6878749,-1.5778403,109,21,27,23,38,42.78
Tech Junction,2024-11-13T13:42:39.000,6.6878749,-1.5778403,109,20,25,22,38,42.78
Tech Junction,2024-11-13T13:42:44.000,6.6878749,-1.5778403,109,20,26,22,38,42.78
Tech Junction,2024-11-13T13:42:49.000,6.6878607,-1.5778434,109,19,23,21,38,42.78
Tech Junction,2024-11-13T13:42:54.000,6.6878607,-1.5778434,108,19,23,21,38,42.22
Tech Junction,2024-11-13T13:42:59.000,6.6878607,-1.5778434,109,18,20,19,38,42.78
Tech Junction,2024-11-13T13:43:04.000,6.6878607,-1.5778434,108,22,28,24,37,42.22
Tech Junction,2024-11-13T13:43:09.000,6.6878607,-1.5778434,108,25,35,27,38,42.22
Tech Junction,2024-11-13T13:43:14.000,6.6878607,-1.5778434,109,22,30,24,38,42.78
Tech Junction,2024-11-13T13:43:19.000,6.6878607,-1.5778434,109,21,27,23,38,42.78
Tech Junction,2024-11-13T13:43:24.000,6.6878607,-1.5778434,109,20,25,22,37,42.78
Tech Junction,2024-11-13T13:43:29.000,6.6878607,-1.5778434,109,20,25,22,37,42.78
Tech Junction,2024-11-13T13:43:34.000,6.6878978,-1.5778225,109,20,25,22,37,42.78
Tech Junction,2024-11-13T13:43:39.000,6.6873241,-1.5780206,109,20,26,22,37,42.78
Tech Junction,2024-11-13T13:43:44.000,6.6870548,-1.5780451,109,22,29,24,37,42.78
Tech Junction,2024-11-13T13:43:49.000,6.6870548,-1.5780451,109,31,50,34,38,42.78
Tech Junction,2024-11-13T13:43:54.000,6.6870548,-1.5780451,109,40,73,46,38,42.78
Tech Junction,2024-11-13T13:43:59.000,6.6870548,-1.5780451,109,44,83,51,38,42.78
Tech Junction,2024-11-13T13:44:04.000,6.6870548,-1.5780451,109,151,367,193,37,42.78
Tech Junction,2024-11-13T13:44:09.000,6.6870548,-1.5780451,109,163,397,208,36,42.78
Tech Junction,2024-11-13T13:44:14.000,6.6870548,-1.5780451,109,92,205,112,37,42.78
Tech Junction,2024-11-13T13:44:19.000,6.6870548,-1.5780451,109,45,85,52,37,42.78
Tech Junction,2024-11-13T13:44:24.000,6.6870548,-1.5780451,109,36,62,41,37,42.78
Tech Junction,2024-11-13T13:44:29.000,6.6879318,-1.5778273,109,27,40,29,38,42.78
Tech Junction,2024-11-13T13:44:34.000,6.6878805,-1.5778479,109,22,30,24,37,42.78
Tech Junction,2024-11-13T13:44:39.000,6.6878683,-1.577837,109,23,32,25,38,42.78
Tech Junction,2024-11-13T13:44:44.000,6.6878683,-1.577837,109,23,32,25,38,42.78
Tech Junction,2024-11-13T13:44:49.000,6.6878571,-1.5778422,109,25,35,27,38,42.78
Tech Junction,2024-11-13T13:44:54.000,6.6878103,-1.5778565,109,24,34,26,38,42.78
Tech Junction,2024-11-13T13:44:59.000,6.6878503,-1.5778443,109,24,34,26,38,42.78
Tech Junction,2024-11-13T13:45:04.000,6.6878686,-1.5778496,109,30,47,33,38,42.78
Tech Junction,2024-11-13T13:45:09.000,6.687866,-1.5778519,109,30,47,33,38,42.78
Tech Junction,2024-11-13T13:45:14.000,6.687866,-1.5778519,109,31,48,34,38,42.78
Tech Junction,2024-11-13T13:45:19.000,6.687866,-1.5778519,109,31,48,33,38,42.78
Tech Junction,2024-11-13T13:45:24.000,6.6878658,-1.5778556,109,28,41,30,38,42.78
Tech Junction,2024-11-13T13:45:29.000,6.6878742,-1.5778686,109,28,41,30,38,42.78
Tech Junction,2024-11-13T13:45:34.000,6.687864,-1.5778984,109,30,47,33,38,42.78
Tech Junction,2024-11-13T13:45:39.000,6.687864,-1.5778984,109,29,45,32,38,42.78
Tech Junction,2024-11-13T13:45:44.000,6.687864,-1.5778984,109,32,51,35,38,42.78
Tech Junction,2024-11-13T13:45:49.000,6.6878712,-1.5778512,109,30,47,33,39,42.78
Tech Junction,2024-11-13T13:45:54.000,6.6872127,-1.5780663,109,28,42,30,39,42.78
Tech Junction,2024-11-13T13:45:59.000,6.6878611,-1.5778442,109,27,40,29,39,42.78
Tech Junction,2024-11-13T13:46:04.000,6.6878755,-1.5778377,109,25,36,27,38,42.78
Tech Junction,2024-11-13T13:46:09.000,6.6878755,-1.5778377,109,23,31,25,38,42.78
Tech Junction,2024-11-13T13:46:14.000,6.6878755,-1.5778377,109,21,28,23,38,42.78
Tech Junction,2024-11-13T13:46:19.000,6.6878692,-1.5778416,109,20,25,22,38,42.78
Tech Junction,2024-11-13T13:46:24.000,6.6878691,-1.5778412,109,20,24,22,38,42.78
Tech Junction,2024-11-13T13:46:29.000,6.6878741,-1.5778399,109,20,25,22,38,42.78
Tech Junction,2024-11-13T13:46:34.000,6.6878741,-1.5778399,109,20,26,22,39,42.78
Tech Junction,2024-11-13T13:46:39.000,6.6878741,-1.5778399,109,22,28,24,39,42.78
Tech Junction,2024-11-13T13:46:44.000,6.687039,-1.5781287,109,22,29,24,39,42.78
Tech Junction,2024-11-13T13:46:49.000,6.6878341,-1.5778544,109,23,31,25,39,42.78
Tech Junction,2024-11-13T13:46:54.000,6.6878341,-1.5778544,109,23,32,25,39,42.78
Tech Junction,2024-11-13T13:46:59.000,6.6878341,-1.5778544,109,23,32,25,39,42.78
Tech Junction,2024-11-13T13:47:04.000,6.6878784,-1.5778324,109,25,36,27,38,42.78
Tech Junction,2024-11-13T13:47:09.000,6.6870851,-1.5781092,109,24,34,26,38,42.78
Tech Junction,2024-11-13T13:47:14.000,6.687026,-1.5777689,109,25,35,27,39,42.78
Tech Junction,2024-11-13T13:47:19.000,6.687861,-1.577836,109,24,33,26,39,42.78
Tech Junction,2024-11-13T13:47:24.000,6.6872904,-1.5779691,109,24,34,26,39,42.78
Tech Junction,2024-11-13T13:47:29.000,6.686991,-1.5781209,109,26,37,28,39,42.78
Tech Junction,2024-11-13T13:47:34.000,6.686991,-1.5781209,109,23,32,25,39,42.78
Tech Junction,2024-11-13T13:47:39.000,6.686991,-1.5781209,109,23,31,25,39,42.78
Tech Junction,2024-11-13T13:47:44.000,6.6878743,-1.5778398,109,24,33,26,39,42.78
Tech Junction,2024-11-13T13:47:49.000,6.6878743,-1.5778398,109,24,34,26,39,42.78
Tech Junction,2024-11-13T13:47:54.000,6.6878743,-1.5778398,109,23,32,25,40,42.78
Tech Junction,2024-11-13T13:47:59.000,6.6878743,-1.5778398,109,23,32,25,39,42.78
Tech Junction,2024-11-13T13:48:04.000,6.6878743,-1.5778398,109,23,32,25,39,42.78
Tech Junction,2024-11-13T13:48:09.000,6.6878743,-1.5778398,109,22,28,24,39,42.78
Tech Junction,2024-11-13T13:48:14.000,6.6878743,-1.5778398,109,20,25,22,38,42.78
Tech Junction,2024-11-13T13:48:19.000,6.6878743,-1.5778398,109,20,25,22,38,42.78
Tech Junction,2024-11-13T13:48:24.000,6.687039,-1.5781287,109,20,25,22,39,42.78
Tech Junction,2024-11-13T13:48:29.000,6.6869778,-1.5780695,109,21,28,23,39,42.78
Tech Junction,2024-11-13T13:48:34.000,6.6869778,-1.5780695,109,22,28,24,38,42.78
Tech Junction,2024-11-13T13:48:39.000,6.6869778,-1.5780695,109,22,30,24,39,42.78
Tech Junction,2024-11-13T13:48:44.000,6.6878674,-1.577841,109,22,29,24,39,42.78
Tech Junction,2024-11-13T13:48:49.000,6.6878736,-1.5778403,109,22,29,24,39,42.78
Tech Junction,2024-11-13T13:48:54.000,6.6878742,-1.5778398,109,22,29,24,40,42.78
Tech Junction,2024-11-13T13:48:59.000,6.6878742,-1.5778398,109,22,30,24,39,42.78
Tech Junction,2024-11-13T13:49:04.000,6.6878742,-1.5778398,109,23,32,25,39,42.78
Tech Junction,2024-11-13T13:49:09.000,6.6869891,-1.578023,109,23,32,25,38,42.78
Tech Junction,2024-11-13T13:49:14.000,6.6869891,-1.578023,109,24,34,26,38,42.78
Tech Junction,2024-11-13T13:49:19.000,6.6869891,-1.578023,109,23,32,25,38,42.78
Tech Junction,2024-11-13T13:49:24.000,6.6878683,-1.5778405,109,22,30,24,38,42.78
Tech Junction,2024-11-13T13:49:29.000,6.6876005,-1.5778952,109,22,30,24,38,42.78
Tech Junction,2024-11-13T13:49:34.000,6.6872423,-1.5780062,109,22,29,24,38,42.78
Tech Junction,2024-11-13T13:49:39.000,6.6877917,-1.5778649,109,21,28,23,38,42.78
Tech Junction,2024-11-13T13:49:44.000,6.6871909,-1.5780758,109,22,30,24,38,42.78
Tech Junction,2024-11-13T13:49:49.000,6.6868092,-1.5781238,109,22,29,24,38,42.78
Tech Junction,2024-11-13T13:49:54.000,6.6878558,-1.5778445,109,21,28,23,38,42.78
Tech Junction,2024-11-13T13:49:59.000,6.6878558,-1.5778445,109,22,30,24,38,42.78
Tech Junction,2024-11-13T13:50:04.000,6.6878558,-1.5778445,109,22,29,24,38,42.78
Tech Junction,2024-11-13T13:50:09.000,6.6878558,-1.5778445,109,22,29,24,38,42.78
Tech Junction,2024-11-13T13:50:14.000,6.6878558,-1.5778445,109,22,29,24,38,42.78
Tech Junction,2024-11-13T13:50:19.000,6.6878558,-1.5778445,109,21,27,23,38,42.78
Tech Junction,2024-11-13T13:50:24.000,6.6878558,-1.5778445,109,20,25,22,38,42.78
Tech Junction,2024-11-13T13:50:29.000,6.68787,-1.5778404,109,20,24,22,38,42.78
Tech Junction,2024-11-13T13:50:34.000,6.6878699,-1.5778409,109,20,25,22,39,42.78
Tech Junction,2024-11-13T13:50:39.000,6.6878699,-1.5778409,109,21,27,23,39,42.78
Tech Junction,2024-11-13T13:50:44.000,6.6878699,-1.5778409,109,24,34,26,38,42.78
Tech Junction,2024-11-13T13:50:49.000,6.6869898,-1.5780229,109,27,40,29,38,42.78
Tech Junction,2024-11-13T13:50:54.000,6.6878623,-1.5778403,109,31,48,34,38,42.78
Tech Junction,2024-11-13T13:50:59.000,6.6875247,-1.5779099,109,32,51,35,38,42.78
Tech Junction,2024-11-13T13:51:04.000,6.6875247,-1.5779099,109,33,54,36,38,42.78
Tech Junction,2024-11-13T13:51:09.000,6.6875247,-1.5779099,109,33,54,36,38,42.78
Tech Junction,2024-11-13T13:51:14.000,6.6869215,-1.5780444,109,30,48,33,38,42.78
Tech Junction,2024-11-13T13:51:19.000,6.687859,-1.5778428,109,26,39,29,38,42.78
Tech Junction,2024-11-13T13:51:24.000,6.6872603,-1.5780497,109,22,29,24,38,42.78
Tech Junction,2024-11-13T13:51:29.000,6.6872603,-1.5780497,109,21,26,22,38,42.78
Tech Junction,2024-11-13T13:51:34.000,6.6872603,-1.5780497,109,20,26,22,38,42.78
Tech Junction,2024-11-13T13:51:39.000,6.6878742,-1.5778396,109,21,27,23,38,42.78
Tech Junction,2024-11-13T13:51:44.000,6.6878742,-1.5778398,109,22,28,24,38,42.78
Tech Junction,2024-11-13T13:51:49.000,6.6878682,-1.5778407,109,21,27,23,39,42.78
Tech Junction,2024-11-13T13:51:54.000,6.6878682,-1.5778407,109,22,29,24,39,42.78
Tech Junction,2024-11-13T13:51:59.000,6.6878682,-1.5778407,109,22,29,24,39,42.78
Tech Junction,2024-11-13T13:52:04.000,6.6869215,-1.5780444,109,22,29,24,39,42.78
Tech Junction,2024-11-13T13:52:09.000,6.6878657,-1.5778416,109,22,28,24,39,42.78
Tech Junction,2024-11-13T13:52:14.000,6.6878703,-1.5778409,109,21,28,23,39,42.78
Tech Junction,2024-11-13T13:52:19.000,6.6876618,-1.5778841,109,22,29,24,39,42.78
Tech Junction,2024-11-13T13:52:24.000,6.6873401,-1.5779502,109,22,30,24,39,42.78
Tech Junction,2024-11-13T13:52:29.000,6.6873401,-1.5779502,109,22,30,24,39,42.78
Tech Junction,2024-11-13T13:52:34.000,6.6873401,-1.5779502,109,23,31,25,38,42.78
Tech Junction,2024-11-13T13:52:39.000,6.6878689,-1.5778403,109,22,29,24,38,42.78
Tech Junction,2024-11-13T13:52:44.000,6.6878689,-1.5778403,109,22,29,24,38,42.78
Tech Junction,2024-11-13T13:52:49.000,6.6878689,-1.5778403,109,21,28,23,38,42.78
Tech Junction,2024-11-13T13:52:54.000,6.6871691,-1.5780821,109,21,26,22,38,42.78
Tech Junction,2024-11-13T13:52:59.000,6.6878425,-1.5778494,109,22,28,24,38,42.78
Tech Junction,2024-11-13T13:53:04.000,6.6878809,-1.5778374,109,23,32,25,38,42.78
Tech Junction,2024-11-13T13:53:09.000,6.6878809,-1.5778374,109,23,31,25,38,42.78
Tech Junction,2024-11-13T13:53:14.000,6.6878809,-1.5778374,109,22,30,24,38,42.78
Tech Junction,2024-11-13T13:53:19.000,6.6878809,-1.5778374,109,23,32,25,38,42.78
Tech Junction,2024-11-13T13:53:24.000,6.6871299,-1.5779926,109,24,34,26,39,42.78
Tech Junction,2024-11-13T13:53:29.000,6.6871299,-1.5779926,109,26,37,28,38,42.78
Tech Junction,2024-11-13T13:53:34.000,6.6871299,-1.5779926,109,27,40,29,38,42.78
Tech Junction,2024-11-13T13:53:39.000,6.6871299,-1.5779926,109,28,43,31,38,42.78
Tech Junction,2024-11-13T13:53:44.000,6.6871299,-1.5779926,109,27,39,29,38,42.78
Tech Junction,2024-11-13T13:53:49.000,6.6869294,-1.5780342,109,26,37,28,39,42.78
Tech Junction,2024-11-13T13:53:54.000,6.6878612,-1.5778425,109,28,42,30,38,42.78
Tech Junction,2024-11-13T13:53:59.000,6.6872963,-1.5779593,109,28,43,31,38,42.78
Tech Junction,2024-11-13T13:54:04.000,6.6868775,-1.578045,109,30,47,33,39,42.78
Tech Junction,2024-11-13T13:54:09.000,6.686873,-1.578044,109,31,50,34,39,42.78
Tech Junction,2024-11-13T13:54:14.000,6.686873,-1.578044,109,30,47,33,39,42.78
Tech Junction,2024-11-13T13:54:19.000,6.6878462,-1.5778569,109,29,44,31,39,42.78
Tech Junction,2024-11-13T13:54:24.000,6.6878816,-1.5778387,109,26,38,28,39,42.78
Tech Junction,2024-11-13T13:54:29.000,6.6878685,-1.577841,109,24,34,26,39,42.78
Tech Junction,2024-11-13T13:54:34.000,6.6878685,-1.577841,109,24,33,26,40,42.78
Tech Junction,2024-11-13T13:54:39.000,6.6878685,-1.577841,109,23,32,25,39,42.78
Tech Junction,2024-11-13T13:54:44.000,6.6878742,-1.5778398,109,23,31,25,39,42.78
Tech Junction,2024-11-13T13:54:49.000,6.6878742,-1.5778398,109,23,32,25,40,42.78
Tech Junction,2024-11-13T13:54:54.000,6.6878705,-1.5778412,109,26,37,28,39,42.78
Tech Junction,2024-11-13T13:54:59.000,6.6878705,-1.5778412,109,29,45,32,39,42.78
Tech Junction,2024-11-13T13:55:04.000,6.6878705,-1.5778412,109,33,54,36,39,42.78
Tech Junction,2024-11-13T13:55:09.000,6.6876314,-1.5779227,109,35,59,38,40,42.78
Tech Junction,2024-11-13T13:55:14.000,6.6876314,-1.5779227,109,36,61,40,40,42.78
Tech Junction,2024-11-13T13:55:19.000,6.6876314,-1.5779227,109,38,66,43,39,42.78
Tech Junction,2024-11-13T13:55:24.000,6.6876314,-1.5779227,109,38,66,43,39,42.78
Tech Junction,2024-11-13T13:55:29.000,6.6879159,-1.5778245,109,34,56,37,39,42.78
Tech Junction,2024-11-13T13:55:34.000,6.6872066,-1.5780735,109,32,52,35,39,42.78
Tech Junction,2024-11-13T13:55:39.000,6.6872066,-1.5780735,109,33,54,36,39,42.78
Tech Junction,2024-11-13T13:55:44.000,6.6869402,-1.5781636,109,33,54,36,38,42.78
Tech Junction,2024-11-13T13:55:49.000,6.6877293,-1.5778997,109,32,51,35,38,42.78
Tech Junction,2024-11-13T13:55:54.000,6.687889,-1.5778407,109,28,42,30,38,42.78
