latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
10.0326,-1.5331,327.1,1,1,2023-12-07,1357,Aqua,MODIS,55,61.03,307,11.2,D,0
10.0415,-1.5345,324.6,1,1,2023-12-07,1357,Aqua,MODIS,55,61.03,309.4,9.3,D,0
9.8774,-2.6446,321.5,1,1,2023-12-07,1357,Aqua,MODIS,33,61.03,307,6.2,D,0
9.9806,-2.0122,323.8,1,1,2023-12-07,1357,Aqua,MODIS,13,61.03,311.1,8,D,0
9.947,-2.2393,327.2,1,1,2023-12-07,1357,Aqua,MODIS,71,61.03,312.1,11.6,D,0
9.9457,-2.2485,330.6,1,1,2023-12-07,1357,Aqua,MODIS,77,61.03,312.3,16.2,D,0
9.9073,-2.5062,320.6,1,1,2023-12-07,1357,Aqua,MODIS,51,61.03,307.6,6.5,D,0
9.8723,-2.7399,327.6,1.1,1,2023-12-07,1357,Aqua,MODIS,72,61.03,308.1,14.2,D,0
10.1221,-1.2907,322.5,1,1,2023-12-07,1357,Aqua,MODIS,46,61.03,310.5,6.4,D,0
9.9855,-2.2265,331.4,1,1,2023-12-07,1357,Aqua,MODIS,78,61.03,310.4,16.4,D,0
9.931,-2.5955,324.1,1,1,2023-12-07,1357,Aqua,MODIS,66,61.03,310.9,8.5,D,0
10.0983,-1.5797,324.4,1,1,2023-12-07,1357,Aqua,MODIS,56,61.03,311.9,9.7,D,0
10.0709,-1.768,331.5,1,1,2023-12-07,1357,Aqua,MODIS,75,61.03,312.9,14.2,D,0
10.0696,-1.777,335.6,1,1,2023-12-07,1357,Aqua,MODIS,82,61.03,315.3,20.6,D,0
10.0683,-1.786,347.1,1,1,2023-12-07,1357,Aqua,MODIS,92,61.03,312.3,39.7,D,0
9.9324,-2.7106,334.5,1.1,1,2023-12-07,1357,Aqua,MODIS,82,61.03,309.6,21.7,D,0
10.0177,-2.1942,322.4,1,1,2023-12-07,1357,Aqua,MODIS,33,61.03,310.3,5.3,D,0
10.1534,-1.4024,335.1,1,1,2023-12-07,1357,Aqua,MODIS,81,61.03,313,22.3,D,0
10.0854,-1.8686,334,1,1,2023-12-07,1357,Aqua,MODIS,80,61.03,313.5,19.6,D,0
10.0841,-1.8776,328.3,1,1,2023-12-07,1357,Aqua,MODIS,59,61.03,314.3,11.2,D,0
10.0246,-2.3419,334.2,1,1,2023-12-07,1357,Aqua,MODIS,81,61.03,311.7,18.6,D,0
10.0349,-2.3341,331.4,1,1,2023-12-07,1357,Aqua,MODIS,77,61.03,313.7,14.5,D,0
10.1553,-1.5765,335.4,1,1,2023-12-07,1357,Aqua,MODIS,66,61.03,314.5,18.3,D,0
10.1134,-1.8636,326.7,1,1,2023-12-07,1357,Aqua,MODIS,58,61.03,312.5,9.7,D,0
10.1121,-1.8726,327.3,1,1,2023-12-07,1357,Aqua,MODIS,63,61.03,313.3,9.6,D,0
10.1655,-1.5688,328.1,1,1,2023-12-07,1357,Aqua,MODIS,34,61.03,314.7,8.2,D,0
10.1629,-1.5868,335.7,1,1,2023-12-07,1357,Aqua,MODIS,79,61.03,313.4,19.7,D,0
10.4172,0.1288,329.8,1.1,1,2023-12-07,1357,Aqua,MODIS,65,61.03,311.9,14,D,0
10.173,-1.5791,330.6,1,1,2023-12-07,1357,Aqua,MODIS,44,61.03,313.8,12,D,0
10.1136,-2.0482,326.5,1,1,2023-12-07,1357,Aqua,MODIS,68,61.03,312.5,11,D,0
10.0838,-2.3135,324.4,1,1,2023-12-07,1357,Aqua,MODIS,60,61.03,312.5,6.2,D,0
10.1722,-1.7714,349.1,1,1,2023-12-07,1357,Aqua,MODIS,93,61.03,314.4,44.2,D,0
10.149,-2.0593,327.2,1,1,2023-12-07,1357,Aqua,MODIS,63,61.03,313.4,11.2,D,0
10.3621,-0.6486,328.5,1,1,2023-12-07,1357,Aqua,MODIS,70,61.03,312.5,11,D,0
10.3609,-0.6577,325.2,1,1,2023-12-07,1357,Aqua,MODIS,61,61.03,311.7,6.8,D,0
10.268,-1.3065,329,1,1,2023-12-07,1357,Aqua,MODIS,71,61.03,309,13.7,D,0
10.2667,-1.3154,328.6,1,1,2023-12-07,1357,Aqua,MODIS,70,61.03,308.2,13,D,0
10.1175,-2.3337,329,1,1,2023-12-07,1357,Aqua,MODIS,73,61.03,314.8,9.9,D,0
10.072,-2.6389,321,1,1,2023-12-07,1357,Aqua,MODIS,48,61.03,308.8,6.8,D,0
10.2546,-1.524,327.8,1,1,2023-12-07,1357,Aqua,MODIS,68,61.03,313.4,9.3,D,0
10.2533,-1.533,331.5,1,1,2023-12-07,1357,Aqua,MODIS,76,61.03,313.9,14.5,D,0
10.222,-1.748,338.3,1,1,2023-12-07,1357,Aqua,MODIS,84,61.03,314.6,23.3,D,0
10.0789,-2.7166,322.3,1.1,1,2023-12-07,1357,Aqua,MODIS,57,61.03,308.5,6.6,D,0
10.2308,-1.7494,332.8,1,1,2023-12-07,1357,Aqua,MODIS,78,61.03,312.6,15.5,D,0
10.1458,-2.3287,328.4,1,1,2023-12-07,1357,Aqua,MODIS,72,61.03,315.2,9.7,D,0
10.2028,-2.0028,333.1,1,1,2023-12-07,1357,Aqua,MODIS,79,61.03,311.7,18.7,D,0
10.2015,-2.0118,326.1,1,1,2023-12-07,1357,Aqua,MODIS,63,61.03,312.7,9.3,D,0
10.2851,-1.5011,328,1,1,2023-12-07,1357,Aqua,MODIS,64,61.03,310,10.1,D,0
10.4814,-0.1956,332.9,1,1,2023-12-07,1357,Aqua,MODIS,78,61.03,309.8,18.6,D,0
10.14,-2.5542,333.6,1,1,2023-12-07,1357,Aqua,MODIS,80,61.03,309.9,19.2,D,0
10.1386,-2.5635,322.7,1,1,2023-12-07,1357,Aqua,MODIS,43,61.03,309,5.8,D,0
10.3935,-0.8755,325.6,1,1,2023-12-07,1357,Aqua,MODIS,63,61.03,305.8,9.8,D,0
10.1708,-2.4077,342.1,1,1,2023-12-07,1357,Aqua,MODIS,88,61.03,312.2,32.5,D,0
10.1694,-2.4169,354.6,1,1,2023-12-07,1357,Aqua,MODIS,97,61.03,313.1,59.1,D,0
10.1531,-2.5277,326.2,1,1,2023-12-07,1357,Aqua,MODIS,68,61.03,310.9,9.4,D,0
10.1422,-2.602,323.4,1,1,2023-12-07,1357,Aqua,MODIS,61,61.03,311.6,7.1,D,0
10.1549,-2.582,327.3,1,1,2023-12-07,1357,Aqua,MODIS,70,61.03,308.5,11.5,D,0
10.4071,-0.921,322.7,1,1,2023-12-07,1357,Aqua,MODIS,50,61.03,303,8.4,D,0
10.2549,-1.971,335.8,1,1,2023-12-07,1357,Aqua,MODIS,82,61.03,314.3,22.3,D,0
10.2535,-1.98,327.3,1,1,2023-12-07,1357,Aqua,MODIS,66,61.03,313.4,10.7,D,0
10.2106,-2.2704,331.1,1,1,2023-12-07,1357,Aqua,MODIS,76,61.03,312.6,16.1,D,0
10.2093,-2.2795,342.6,1,1,2023-12-07,1357,Aqua,MODIS,88,61.03,312.5,34,D,0
10.2182,-2.2809,334.6,1,1,2023-12-07,1357,Aqua,MODIS,81,61.03,312.5,20.3,D,0
10.1992,-2.4091,328.9,1,1,2023-12-07,1357,Aqua,MODIS,73,61.03,313.9,11.7,D,0
10.1688,-2.6127,322.5,1,1,2023-12-07,1357,Aqua,MODIS,55,61.03,309,6.8,D,0
10.3758,-1.2652,350.4,1,1,2023-12-07,1357,Aqua,MODIS,94,61.03,309.4,49.2,D,0
10.3745,-1.2741,328.6,1,1,2023-12-07,1357,Aqua,MODIS,71,61.03,307.6,13.1,D,0
10.2415,-2.2471,325.6,1,1,2023-12-07,1357,Aqua,MODIS,62,61.03,313.1,9.5,D,0
10.2401,-2.2562,324.9,1,1,2023-12-07,1357,Aqua,MODIS,58,61.03,312.3,8.9,D,0
10.5101,-0.4528,325.1,1,1,2023-12-07,1357,Aqua,MODIS,62,61.03,308.6,8,D,0
10.5088,-0.462,340.6,1,1,2023-12-07,1357,Aqua,MODIS,87,61.03,310.6,30.2,D,0
10.2585,-2.1937,339.2,1,1,2023-12-07,1357,Aqua,MODIS,85,61.03,315.1,26.1,D,0
10.2572,-2.2028,328.4,1,1,2023-12-07,1357,Aqua,MODIS,70,61.03,313.2,10.7,D,0
10.1707,-2.7855,329.6,1.1,1,2023-12-07,1357,Aqua,MODIS,75,61.03,311.5,13.8,D,0
10.5799,-0.0243,327.6,1.1,1,2023-12-07,1357,Aqua,MODIS,70,61.03,310.3,11.2,D,0
10.2674,-2.1951,351.9,1,1,2023-12-07,1357,Aqua,MODIS,95,61.03,316.6,51,D,0
10.2661,-2.2042,334.9,1,1,2023-12-07,1357,Aqua,MODIS,81,61.03,311.7,19.4,D,0
10.2364,-2.4054,329.5,1,1,2023-12-07,1357,Aqua,MODIS,74,61.03,311.9,12.8,D,0
10.235,-2.4146,334.6,1,1,2023-12-07,1357,Aqua,MODIS,81,61.03,313.4,19.8,D,0
10.2508,-2.3701,328.9,1,1,2023-12-07,1357,Aqua,MODIS,73,61.03,314.2,11.1,D,0
10.2494,-2.3793,324.4,1,1,2023-12-07,1357,Aqua,MODIS,46,61.03,311.1,5.9,D,0
10.2042,-2.685,332.2,1,1,2023-12-07,1357,Aqua,MODIS,78,61.03,311.8,16.9,D,0
10.2028,-2.6943,337.9,1,1,2023-12-07,1357,Aqua,MODIS,85,61.03,312.7,25.9,D,0
10.2638,-2.344,331.4,1,1,2023-12-07,1357,Aqua,MODIS,77,61.03,314.8,13.1,D,0
10.2229,-2.6209,331.7,1,1,2023-12-07,1357,Aqua,MODIS,77,61.03,312.3,16.8,D,0
10.2741,-2.3362,336,1,1,2023-12-07,1357,Aqua,MODIS,82,61.03,314.3,19.5,D,0
10.3665,-1.773,328.6,1,1,2023-12-07,1357,Aqua,MODIS,71,61.03,315.3,10.8,D,0
10.2865,-2.3158,340.3,1,1,2023-12-07,1357,Aqua,MODIS,86,61.03,311.7,29.3,D,0
10.3157,-2.1804,331.1,1,1,2023-12-07,1357,Aqua,MODIS,75,61.03,312.5,13.4,D,0
10.3049,-2.2532,325,1,1,2023-12-07,1357,Aqua,MODIS,43,61.03,312.3,6.7,D,0
10.2416,-2.6773,327.6,1,1,2023-12-07,1357,Aqua,MODIS,71,61.03,312.3,11.1,D,0
10.3433,-2.0549,338.3,1,1,2023-12-07,1357,Aqua,MODIS,84,61.03,310.8,25.4,D,0
10.342,-2.064,362.1,1,1,2023-12-07,1357,Aqua,MODIS,100,61.03,312.5,77.1,D,0
10.288,-2.4285,328.4,1,1,2023-12-07,1357,Aqua,MODIS,45,61.03,311,10.5,D,0
10.2826,-2.4652,330.2,1,1,2023-12-07,1357,Aqua,MODIS,72,61.03,314.4,12.3,D,0
10.2702,-2.5484,334,1,1,2023-12-07,1357,Aqua,MODIS,80,61.03,313,20.2,D,0
10.3389,-2.1468,330.1,1,1,2023-12-07,1357,Aqua,MODIS,74,61.03,314.3,12.9,D,0
10.297,-2.4299,331.3,1,1,2023-12-07,1357,Aqua,MODIS,73,61.03,313,14.3,D,0
10.2915,-2.4666,330.9,1,1,2023-12-07,1357,Aqua,MODIS,76,61.03,313.4,13.4,D,0
10.6172,-0.4079,326.1,1,1,2023-12-07,1357,Aqua,MODIS,58,61.03,302.7,12.2,D,0
10.5469,-0.9013,324.3,1,1,2023-12-07,1357,Aqua,MODIS,36,61.03,299.2,9.2,D,0
10.6275,-0.4,331,1,1,2023-12-07,1357,Aqua,MODIS,70,61.03,301.2,18.4,D,0
10.6104,-0.5199,327.8,1,1,2023-12-07,1357,Aqua,MODIS,68,61.03,302.7,12.7,D,0
10.5571,-0.8935,327.6,1,1,2023-12-07,1357,Aqua,MODIS,58,61.03,299.1,12.6,D,0
10.3437,-2.362,323.8,1,1,2023-12-07,1357,Aqua,MODIS,46,61.03,310.4,6.4,D,0
10.6194,-0.5212,336.5,1,1,2023-12-07,1357,Aqua,MODIS,83,61.03,299.5,26.4,D,0
10.3513,-2.3725,324.8,1,1,2023-12-07,1357,Aqua,MODIS,58,61.03,308.8,7.6,D,0
10.6468,-0.3934,336.7,1,1,2023-12-07,1357,Aqua,MODIS,83,61.03,300.9,25.3,D,0
10.5593,-1.0045,321.8,1,1,2023-12-07,1357,Aqua,MODIS,24,61.03,287.9,11.4,D,0
10.6727,-0.2805,322.9,1,1,2023-12-07,1357,Aqua,MODIS,56,61.03,304.1,8.7,D,0
10.6675,-0.3178,320.5,1,1,2023-12-07,1357,Aqua,MODIS,17,61.03,303.1,6.1,D,0
10.604,-0.7683,322,1,1,2023-12-07,1357,Aqua,MODIS,44,61.03,298.1,9.7,D,0
10.438,-1.919,333.5,1,1,2023-12-07,1357,Aqua,MODIS,79,61.03,314.9,17.1,D,0
10.3322,-2.6312,328.7,1,1,2023-12-07,1357,Aqua,MODIS,72,61.03,312.2,12.1,D,0
10.3634,-2.4843,326.2,1,1,2023-12-07,1357,Aqua,MODIS,66,61.03,311,8.9,D,0
10.362,-2.4935,327.5,1,1,2023-12-07,1357,Aqua,MODIS,69,61.03,311.7,10,D,0
10.3356,-2.6698,340.3,1,1,2023-12-07,1357,Aqua,MODIS,86,61.03,312.4,30.3,D,0
10.3342,-2.6792,325,1,1,2023-12-07,1357,Aqua,MODIS,64,61.03,313.2,7.8,D,0
10.4781,-1.7689,344.8,1,1,2023-12-07,1357,Aqua,MODIS,90,61.03,314.6,35.2,D,0
10.4554,-1.9862,326.4,1,1,2023-12-07,1357,Aqua,MODIS,65,61.03,313.7,8.9,D,0
10.4161,-2.3142,326.2,1,1,2023-12-07,1357,Aqua,MODIS,63,61.03,312.1,8.2,D,0
10.3752,-2.5902,328.5,1,1,2023-12-07,1357,Aqua,MODIS,68,61.03,313.2,10,D,0
10.3738,-2.5995,332.4,1,1,2023-12-07,1357,Aqua,MODIS,78,61.03,312.6,15.6,D,0
10.4399,-2.2153,363.5,1,1,2023-12-07,1357,Aqua,MODIS,100,61.03,313.2,79.9,D,0
10.4385,-2.2244,328.6,1,1,2023-12-07,1357,Aqua,MODIS,65,61.03,315.3,9.4,D,0
10.4754,-2.0354,332.8,1,1,2023-12-07,1357,Aqua,MODIS,76,61.03,318,14.6,D,0
10.4425,-2.3837,335.7,1,1,2023-12-07,1357,Aqua,MODIS,81,61.03,314.2,22,D,0
10.4662,-2.2845,339.9,1,1,2023-12-07,1357,Aqua,MODIS,86,61.03,314.3,27.6,D,0
10.4447,-2.431,342.3,1,1,2023-12-07,1357,Aqua,MODIS,88,61.03,315.6,32.8,D,0
10.4433,-2.4402,344.8,1,1,2023-12-07,1357,Aqua,MODIS,90,61.03,316.3,37.5,D,0
10.7057,-0.7612,323.1,1,1,2023-12-07,1357,Aqua,MODIS,56,61.03,299.1,9,D,0
10.7496,-0.5153,321.2,1,1,2023-12-07,1357,Aqua,MODIS,41,61.03,300.9,7.1,D,0
10.563,-1.815,332.2,1,1,2023-12-07,1357,Aqua,MODIS,74,61.03,313.8,15.8,D,0
10.4857,-2.3399,337.1,1,1,2023-12-07,1357,Aqua,MODIS,70,61.03,313.6,21.3,D,0
10.4844,-2.349,343.2,1,1,2023-12-07,1357,Aqua,MODIS,89,61.03,314.7,32.4,D,0
10.7821,-0.3497,337.2,1,1,2023-12-07,1357,Aqua,MODIS,84,61.03,305.3,29.1,D,0
10.7029,-0.909,321.6,1,1,2023-12-07,1357,Aqua,MODIS,42,61.03,292.4,11.4,D,0
10.4933,-2.3504,342.5,1,1,2023-12-07,1357,Aqua,MODIS,88,61.03,312.8,32,D,0
10.492,-2.3595,326.7,1,1,2023-12-07,1357,Aqua,MODIS,43,61.03,311.2,9.8,D,0
10.4906,-2.3687,323,1,1,2023-12-07,1357,Aqua,MODIS,31,61.03,311.5,6.3,D,0
10.7885,-0.3697,328.6,1,1,2023-12-07,1357,Aqua,MODIS,72,61.03,304.3,15.6,D,0
10.7871,-0.379,329.6,1,1,2023-12-07,1357,Aqua,MODIS,74,61.03,304.2,16.5,D,0
10.5158,-2.2605,326.8,1,1,2023-12-07,1357,Aqua,MODIS,34,61.03,315.3,8.4,D,0
10.5077,-2.3152,325.6,1,1,2023-12-07,1357,Aqua,MODIS,31,61.03,312.8,6.5,D,0
10.505,-2.3335,328.4,1,1,2023-12-07,1357,Aqua,MODIS,33,61.03,313.7,10.8,D,0
10.7061,-1.1399,335.2,1,1,2023-12-07,1357,Aqua,MODIS,81,61.03,305.9,21.6,D,0
10.61,-1.8037,342,1,1,2023-12-07,1357,Aqua,MODIS,88,61.03,315.3,29.4,D,0
10.6577,-1.6001,334.2,1,1,2023-12-07,1357,Aqua,MODIS,79,61.03,312.8,19.3,D,0
10.633,-1.7705,330.8,1,1,2023-12-07,1357,Aqua,MODIS,74,61.03,315.1,13.3,D,0
10.66,-1.662,325.3,1,1,2023-12-07,1357,Aqua,MODIS,32,61.03,312.4,7.2,D,0
10.5468,-2.4307,325.2,1,1,2023-12-07,1357,Aqua,MODIS,59,61.03,314.2,8.5,D,0
10.6676,-1.6723,329,1,1,2023-12-07,1357,Aqua,MODIS,43,61.03,312.3,10.9,D,0
10.6663,-1.6812,338.4,1,1,2023-12-07,1357,Aqua,MODIS,84,61.03,314.6,23.5,D,0
10.665,-1.6902,353.6,1,1,2023-12-07,1357,Aqua,MODIS,96,61.03,315.9,53.1,D,0
10.6637,-1.6992,336.8,1,1,2023-12-07,1357,Aqua,MODIS,82,61.03,311.8,21.9,D,0
10.572,-2.3223,337.4,1,1,2023-12-07,1357,Aqua,MODIS,83,61.03,313,22.1,D,0
10.6738,-1.6916,331.2,1,1,2023-12-07,1357,Aqua,MODIS,74,61.03,313.2,14.8,D,0
10.6725,-1.7005,325.2,1,1,2023-12-07,1357,Aqua,MODIS,61,61.03,310.9,8.4,D,0
10.5823,-2.3145,347.6,1,1,2023-12-07,1357,Aqua,MODIS,92,61.03,314,38.7,D,0
10.5469,-2.5531,323.6,1,1,2023-12-07,1357,Aqua,MODIS,52,61.03,312.6,5.9,D,0
10.7165,-1.4599,334.5,1,1,2023-12-07,1357,Aqua,MODIS,80,61.03,315.6,16.3,D,0
10.5993,-2.2612,331.8,1,1,2023-12-07,1357,Aqua,MODIS,65,61.03,317.4,13.8,D,0
10.5953,-2.2885,341,1,1,2023-12-07,1357,Aqua,MODIS,70,61.03,316.8,24.4,D,0
10.594,-2.2976,365.2,1,1,2023-12-07,1357,Aqua,MODIS,100,61.03,317.3,81.7,D,0
10.5913,-2.3159,336.8,1,1,2023-12-07,1357,Aqua,MODIS,59,61.03,312.8,18.2,D,0
10.8521,-0.6402,323.3,1,1,2023-12-07,1357,Aqua,MODIS,46,61.03,299.7,8.1,D,0
10.8508,-0.6494,322.6,1,1,2023-12-07,1357,Aqua,MODIS,45,61.03,299.5,8.3,D,0
10.6386,-2.1187,345.6,1,1,2023-12-07,1357,Aqua,MODIS,91,61.03,313.8,37.2,D,0
10.6372,-2.1277,325.8,1,1,2023-12-07,1357,Aqua,MODIS,46,61.03,313.2,6.3,D,0
10.8598,-0.6507,326.7,1,1,2023-12-07,1357,Aqua,MODIS,64,61.03,299.5,13,D,0
10.6181,-2.32,338.4,1,1,2023-12-07,1357,Aqua,MODIS,60,61.03,312.7,23.6,D,0
10.7982,-1.2706,331.4,1,1,2023-12-07,1357,Aqua,MODIS,76,61.03,311.5,13.1,D,0
10.7969,-1.2795,328,1,1,2023-12-07,1357,Aqua,MODIS,70,61.03,312.9,8.8,D,0
10.626,-2.5143,333.5,1,1,2023-12-07,1357,Aqua,MODIS,79,61.03,314.5,18.3,D,0
10.6246,-2.5235,327,1,1,2023-12-07,1357,Aqua,MODIS,68,61.03,313.6,9.3,D,0
10.7952,-1.4865,343.9,1,1,2023-12-07,1357,Aqua,MODIS,89,61.03,312.9,34.6,D,0
10.8041,-1.4879,340.4,1,1,2023-12-07,1357,Aqua,MODIS,86,61.03,313.1,28.8,D,0
10.8501,-1.3573,333.1,1,1,2023-12-07,1357,Aqua,MODIS,76,61.03,314.2,13.9,D,0
10.8488,-1.3663,346,1,1,2023-12-07,1357,Aqua,MODIS,91,61.03,314.2,34.8,D,0
10.8475,-1.3753,340.2,1,1,2023-12-07,1357,Aqua,MODIS,86,61.03,312.6,24.1,D,0
10.7275,-2.3238,335.1,1,1,2023-12-07,1357,Aqua,MODIS,81,61.03,314.4,20.6,D,0
10.7261,-2.3329,330.1,1,1,2023-12-07,1357,Aqua,MODIS,73,61.03,315.1,13.7,D,0
10.7364,-2.3252,324.4,1,1,2023-12-07,1357,Aqua,MODIS,44,61.03,313.5,6.6,D,0
10.7351,-2.3343,324.7,1,1,2023-12-07,1357,Aqua,MODIS,47,61.03,313.2,7.3,D,0
10.8661,-1.513,338.6,1,1,2023-12-07,1357,Aqua,MODIS,84,61.03,317.2,24.1,D,0
10.8648,-1.522,348.2,1,1,2023-12-07,1357,Aqua,MODIS,92,61.03,315.9,41.8,D,0
10.8388,-1.7013,326.4,1,1,2023-12-07,1357,Aqua,MODIS,64,61.03,313.3,10.5,D,0
10.7322,-2.4246,361.2,1,1,2023-12-07,1357,Aqua,MODIS,100,61.03,314.3,77.9,D,0
10.7309,-2.4337,351.9,1,1,2023-12-07,1357,Aqua,MODIS,95,61.03,316,54.1,D,0
10.7466,-2.3894,330.3,1,1,2023-12-07,1357,Aqua,MODIS,74,61.03,311.9,15.5,D,0
10.7453,-2.3985,335.4,1,1,2023-12-07,1357,Aqua,MODIS,81,61.03,312.6,22.9,D,0
10.7165,-2.5916,333.3,1,1,2023-12-07,1357,Aqua,MODIS,79,61.03,311.1,20,D,0
10.711,-2.6286,333,1,1,2023-12-07,1357,Aqua,MODIS,78,61.03,311.9,17.7,D,0
10.7096,-2.6379,331.8,1,1,2023-12-07,1357,Aqua,MODIS,77,61.03,313.9,16.1,D,0
10.6956,-2.7308,324.3,1,1,2023-12-07,1357,Aqua,MODIS,52,61.03,310.8,8.1,D,0
10.6942,-2.7401,325.6,1,1,2023-12-07,1357,Aqua,MODIS,61,61.03,311.8,9.4,D,0
10.72,-2.63,334.1,1,1,2023-12-07,1357,Aqua,MODIS,80,61.03,310.5,19.8,D,0
10.7186,-2.6392,330.8,1,1,2023-12-07,1357,Aqua,MODIS,75,61.03,312.2,15.1,D,0
10.9056,-1.4274,328.7,1,1,2023-12-07,1357,Aqua,MODIS,47,61.03,315.9,7.4,D,0
10.799,-2.2204,325.7,1,1,2023-12-07,1357,Aqua,MODIS,63,61.03,314.2,8.4,D,0
10.7977,-2.2294,324.9,1,1,2023-12-07,1357,Aqua,MODIS,60,61.03,313.4,7.3,D,0
10.7234,-2.7925,323.1,1,1,2023-12-07,1357,Aqua,MODIS,31,61.03,309.9,5.3,D,0
10.722,-2.8019,330.3,1,1,2023-12-07,1357,Aqua,MODIS,75,61.03,311.8,14,D,0
10.9654,-1.4603,325.2,1,1,2023-12-07,1357,Aqua,MODIS,48,61.03,311.9,7.5,D,0
10.806,-2.5449,327.3,1,1,2023-12-07,1357,Aqua,MODIS,68,61.03,311.4,8.5,D,0
10.7741,-2.7581,327.1,1,1,2023-12-07,1357,Aqua,MODIS,68,61.03,313.8,10.2,D,0
10.9982,-1.4835,341.9,1,1,2023-12-07,1357,Aqua,MODIS,87,61.03,313.7,29.6,D,0
10.9969,-1.4925,327.5,1,1,2023-12-07,1357,Aqua,MODIS,65,61.03,312.2,9.3,D,0
10.8248,-2.7278,342.3,1,1,2023-12-07,1357,Aqua,MODIS,88,61.03,315.1,33.6,D,0
10.8864,-2.4352,333.9,1,1,2023-12-07,1357,Aqua,MODIS,57,61.03,315.4,16.6,D,0
10.8783,-2.4902,329.8,1,1,2023-12-07,1357,Aqua,MODIS,71,61.03,313.1,12.6,D,0
10.8778,-2.556,324.4,1,1,2023-12-07,1357,Aqua,MODIS,58,61.03,310.8,8.2,D,0
10.8764,-2.5652,322.6,1,1,2023-12-07,1357,Aqua,MODIS,42,61.03,309.1,5.8,D,0
10.8511,-2.8629,325.3,1,1,2023-12-07,1357,Aqua,MODIS,59,61.03,311.4,8.3,D,0
10.9866,-2.2613,323,1,1,2023-12-07,1357,Aqua,MODIS,48,61.03,312,6.2,D,0
10.9138,-2.8151,327,1,1,2023-12-07,1357,Aqua,MODIS,55,61.03,313.8,9,D,0
9.2596,-1.9612,306.2,1.5,1.2,2023-12-07,2216,Terra,MODIS,67,61.03,290.9,10.7,N,0
9.3241,-2.0035,310.5,1.5,1.2,2023-12-07,2216,Terra,MODIS,80,61.03,292.8,15.5,N,0
9.2295,-2.0247,324.5,1.5,1.2,2023-12-07,2216,Terra,MODIS,100,61.03,292.4,39,N,0
10.0141,-1.6314,305.5,1.6,1.3,2023-12-07,2216,Terra,MODIS,64,61.03,295,11.3,N,0
9.2488,-1.9599,303,1.5,1.2,2023-12-07,2216,Terra,MODIS,53,61.03,291.8,7.4,N,0
10.5631,-1.8136,303.7,1.6,1.2,2023-12-07,2217,Terra,MODIS,54,61.03,288.4,13,N,0
10.7469,-1.0987,300.5,1.8,1.3,2023-12-07,2217,Terra,MODIS,29,61.03,289.8,9.9,N,0
10.4974,-1.3448,300.5,1.7,1.3,2023-12-07,2217,Terra,MODIS,30,61.03,282.5,10.5,N,0
10.566,-1.8058,300.8,1.6,1.2,2023-12-07,2217,Terra,MODIS,5,61.03,287.2,8.7,N,0
10.8257,-2.0271,304.6,1,1,2023-12-08,0212,Aqua,MODIS,61,61.03,291.3,6.5,N,0
9.6553,-1.8609,329.2,1,1,2023-12-08,0212,Aqua,MODIS,100,61.03,294.1,28.2,N,0
9.6566,-1.8698,347.7,1,1,2023-12-08,0212,Aqua,MODIS,100,61.03,295.7,58.3,N,0
9.6665,-1.8626,337.1,1,1,2023-12-08,0212,Aqua,MODIS,100,61.03,294.3,39,N,0
9.6754,-1.8613,301.6,1,1,2023-12-08,0212,Aqua,MODIS,43,61.03,291.4,4.2,N,0
9.7015,-1.7929,301.9,1,1,2023-12-08,0212,Aqua,MODIS,45,61.03,290.4,5.1,N,0
10.4659,-0.9892,301.7,1,1,2023-12-08,0212,Aqua,MODIS,44,61.03,290.5,5.1,N,0
10.8685,-1.4457,318.5,1.9,1.3,2023-12-08,1031,Terra,MODIS,51,61.03,292.4,19,D,0
10.4481,-0.9054,326.6,2.1,1.4,2023-12-08,1031,Terra,MODIS,77,61.03,305.6,40.1,D,0
10.5674,-0.9937,335.1,2.1,1.4,2023-12-08,1031,Terra,MODIS,85,61.03,305.5,67.6,D,0
10.5704,-1.012,322.8,2.1,1.4,2023-12-08,1031,Terra,MODIS,59,61.03,305.1,22.4,D,0
10.5944,-0.6739,325.1,2.2,1.4,2023-12-08,1031,Terra,MODIS,74,61.03,307.5,35.3,D,0
10.6289,-0.7269,321.1,2.2,1.4,2023-12-08,1031,Terra,MODIS,68,61.03,305.8,25.3,D,0
10.61,-0.5302,324.7,2.2,1.5,2023-12-08,1031,Terra,MODIS,68,61.03,308.1,29.2,D,0
10.6228,-0.6093,323,2.2,1.4,2023-12-08,1031,Terra,MODIS,72,61.03,307.2,25.6,D,0
10.698,-1.0769,326,2,1.4,2023-12-08,1031,Terra,MODIS,61,61.03,308.8,28.5,D,0
10.7455,-1.3742,314.9,1.9,1.4,2023-12-08,1031,Terra,MODIS,14,61.03,297.1,8.8,D,0
10.7563,-1.4416,325.3,1.9,1.3,2023-12-08,1031,Terra,MODIS,74,61.03,300.6,35.4,D,0
10.759,-1.4585,318.5,1.9,1.3,2023-12-08,1031,Terra,MODIS,50,61.03,298.1,19.7,D,0
10.63,-0.7212,323.9,2.2,1.4,2023-12-08,1031,Terra,MODIS,72,61.03,304.8,31.7,D,0
10.6896,-1.0728,325.2,2,1.4,2023-12-08,1031,Terra,MODIS,60,61.03,310.3,25.2,D,0
